Customer ID,Age,Gender,Location,Season,Subscription Status,Frequency of Purchases
1047,40,Male,Illinois,Winter,Yes,Annually
1048,31,Male,Utah,Fall,Yes,Fortnightly
1049,30,Male,Maine,Fall,Yes,Fortnightly
1050,45,Male,Virginia,Fall,Yes,Quarterly
1051,48,Male,Florida,Winter,Yes,Monthly
1052,45,Male,Ohio,Fall,Yes,Annually
1053,60,Male,Virginia,Fall,Yes,Fortnightly
1054,59,Male,Kansas,Spring,No,Bi-Weekly
1055,18,Male,Arkansas,Winter,No,Quarterly
1056,70,Male,Massachusetts,Spring,No,Annually
1057,20,Male,Idaho,Winter,No,Fortnightly
1058,65,Male,Wisconsin,Spring,No,Weekly
1059,29,Male,New Mexico,Summer,No,Every 3 Months
1060,22,Male,North Carolina,Winter,No,Monthly
1061,27,Male,Iowa,Summer,No,Every 3 Months
1062,36,Male,Idaho,Summer,No,Every 3 Months
1063,59,Male,Ohio,Fall,No,Every 3 Months
1064,62,Male,Alabama,Summer,No,Monthly
1065,34,Male,Wyoming,Spring,No,Every 3 Months
1066,59,Male,Alabama,Spring,No,Every 3 Months
1067,49,Male,Mississippi,Winter,No,Bi-Weekly
1068,18,Male,Pennsylvania,Summer,No,Quarterly
1069,55,Male,Wyoming,Fall,No,Weekly
1070,38,Male,Maryland,Fall,No,Every 3 Months
1071,50,Male,North Carolina,Summer,No,Weekly
1072,61,Male,Pennsylvania,Summer,No,Monthly
1073,48,Male,Idaho,Fall,No,Fortnightly
1074,22,Male,California,Spring,No,Monthly
1075,48,Male,Tennessee,Fall,No,Fortnightly
1076,57,Male,Missouri,Summer,No,Bi-Weekly
1077,33,Male,North Dakota,Spring,No,Bi-Weekly
1078,58,Male,West Virginia,Winter,No,Quarterly
1079,37,Male,Arizona,Fall,No,Fortnightly
1080,18,Male,Oklahoma,Summer,No,Monthly
1081,65,Male,Pennsylvania,Fall,No,Every 3 Months
1082,62,Male,Idaho,Spring,No,Annually
1083,54,Male,South Carolina,Winter,No,Quarterly
1084,35,Male,Washington,Summer,No,Weekly
1085,34,Male,Arkansas,Fall,No,Quarterly
1086,25,Male,Utah,Winter,No,Fortnightly
1087,53,Male,Alaska,Winter,No,Bi-Weekly
1088,45,Male,West Virginia,Winter,No,Monthly
1089,49,Male,Louisiana,Winter,No,Weekly
1090,40,Male,Arizona,Spring,No,Bi-Weekly
1091,38,Male,Connecticut,Spring,No,Fortnightly
1092,44,Male,North Carolina,Spring,No,Fortnightly
1093,68,Male,South Dakota,Spring,No,Quarterly
1094,60,Male,Delaware,Winter,No,Every 3 Months
1095,25,Male,Connecticut,Winter,No,Quarterly
1096,19,Male,Tennessee,Summer,No,Quarterly
1097,57,Male,New Hampshire,Fall,No,Annually
1098,58,Male,Vermont,Summer,No,Weekly
1099,49,Male,Idaho,Spring,No,Weekly
1100,19,Male,North Carolina,Fall,No,Fortnightly
1101,50,Male,Nevada,Spring,No,Weekly
1102,30,Male,Delaware,Fall,No,Fortnightly
1103,52,Male,Texas,Fall,No,Fortnightly
1104,35,Male,Tennessee,Spring,No,Bi-Weekly
1105,35,Male,Delaware,Fall,No,Quarterly
1106,33,Male,Massachusetts,Spring,No,Every 3 Months
1107,52,Male,Minnesota,Winter,No,Fortnightly
1108,69,Male,Texas,Fall,No,Weekly
1109,27,Male,Nebraska,Fall,No,Fortnightly
1110,66,Male,Oklahoma,Winter,No,Weekly
1111,28,Male,Texas,Fall,No,Bi-Weekly
1112,22,Male,New York,Summer,No,Bi-Weekly
1113,69,Male,Washington,Spring,No,Quarterly
1114,28,Male,Maryland,Summer,No,Bi-Weekly
1115,55,Male,New Hampshire,Fall,No,Every 3 Months
1116,30,Male,New York,Fall,No,Weekly
1117,67,Male,Hawaii,Winter,No,Fortnightly
1118,25,Male,California,Spring,No,Monthly
1119,49,Male,Indiana,Summer,No,Every 3 Months
1120,34,Male,Louisiana,Spring,No,Weekly
1121,22,Male,Pennsylvania,Winter,No,Monthly
1122,63,Male,Florida,Fall,No,Quarterly
1123,70,Male,North Carolina,Spring,No,Annually
1124,36,Male,Massachusetts,Fall,No,Monthly
1125,42,Male,Iowa,Spring,No,Quarterly
1126,27,Male,North Dakota,Summer,No,Weekly
1127,23,Male,Iowa,Winter,No,Fortnightly
1128,50,Male,Delaware,Spring,No,Monthly
1129,56,Male,New York,Winter,No,Monthly
1130,37,Male,New Hampshire,Winter,No,Fortnightly
1131,67,Male,Kentucky,Summer,No,Bi-Weekly
1132,67,Male,Illinois,Spring,No,Monthly
1133,50,Male,North Carolina,Spring,No,Fortnightly
1134,36,Male,Connecticut,Winter,No,Weekly
1135,62,Male,Wisconsin,Summer,No,Every 3 Months
1136,65,Male,Massachusetts,Winter,No,Quarterly
1137,23,Male,Illinois,Summer,No,Monthly
1138,46,Male,New Mexico,Winter,No,Every 3 Months
1139,18,Male,Iowa,Summer,No,Fortnightly
1140,58,Male,Alabama,Spring,No,Bi-Weekly
1141,31,Male,Maryland,Winter,No,Every 3 Months
1142,39,Male,Ohio,Winter,No,Fortnightly
1143,69,Male,Ohio,Spring,No,Bi-Weekly
1144,68,Male,Nevada,Winter,No,Quarterly
1145,41,Male,South Carolina,Fall,No,Fortnightly
1146,31,Male,Nevada,Summer,No,Every 3 Months
1147,48,Male,Wisconsin,Summer,No,Every 3 Months
1148,59,Male,Tennessee,Winter,No,Annually
1149,34,Male,Florida,Spring,No,Fortnightly
1150,21,Male,Georgia,Spring,No,Annually
1151,29,Male,Kentucky,Winter,No,Bi-Weekly
1152,41,Male,Ohio,Spring,No,Weekly
1153,62,Male,Connecticut,Fall,No,Every 3 Months
1154,27,Male,Idaho,Summer,No,Quarterly
1155,49,Male,Georgia,Spring,No,Bi-Weekly
1156,67,Male,Tennessee,Fall,No,Quarterly
1157,20,Male,Hawaii,Summer,No,Every 3 Months
1158,37,Male,Maryland,Fall,No,Quarterly
1159,69,Male,Nevada,Summer,No,Annually
1160,66,Male,New Hampshire,Fall,No,Every 3 Months
1161,37,Male,North Dakota,Summer,No,Bi-Weekly
1162,63,Male,Oklahoma,Fall,No,Monthly
1163,47,Male,North Carolina,Winter,No,Weekly
1164,26,Male,Tennessee,Summer,No,Monthly
1165,68,Male,Montana,Winter,No,Quarterly
1166,51,Male,Wisconsin,Winter,No,Every 3 Months
1167,48,Male,Connecticut,Winter,No,Fortnightly
1168,60,Male,New Jersey,Summer,No,Quarterly
1169,68,Male,Mississippi,Summer,No,Fortnightly
1170,25,Male,Wyoming,Fall,No,Annually
1171,57,Male,Illinois,Spring,No,Bi-Weekly
1172,41,Male,Louisiana,Spring,No,Annually
1173,59,Male,Oregon,Spring,No,Bi-Weekly
1174,44,Male,South Dakota,Winter,No,Bi-Weekly
1175,42,Male,Michigan,Winter,No,Bi-Weekly
1176,35,Male,New Jersey,Spring,No,Quarterly
1177,36,Male,Oregon,Winter,No,Quarterly
1178,54,Male,Iowa,Spring,No,Monthly
1179,37,Male,South Carolina,Spring,No,Annually
1180,20,Male,Indiana,Summer,No,Annually
1181,23,Male,Oregon,Spring,No,Monthly
1182,61,Male,New York,Summer,No,Quarterly
1183,37,Male,New Mexico,Spring,No,Quarterly
1184,23,Male,Louisiana,Spring,No,Weekly
1185,63,Male,South Carolina,Fall,No,Annually
1186,47,Male,Maine,Spring,No,Monthly
1187,63,Male,Indiana,Summer,No,Annually
1188,56,Male,Iowa,Fall,No,Every 3 Months
1189,68,Male,Mississippi,Summer,No,Weekly
1190,64,Male,Arkansas,Summer,No,Annually
1191,62,Male,South Carolina,Winter,No,Weekly
1192,34,Male,Indiana,Winter,No,Quarterly
1193,49,Male,Florida,Summer,No,Quarterly
1194,40,Male,Alaska,Fall,No,Fortnightly
1195,50,Male,New York,Winter,No,Fortnightly
1196,25,Male,Texas,Winter,No,Monthly
1197,30,Male,North Dakota,Winter,No,Bi-Weekly
1198,54,Male,Vermont,Fall,No,Annually
1199,40,Male,New Jersey,Summer,No,Annually
1200,49,Male,Maryland,Fall,No,Weekly
1201,27,Male,Connecticut,Winter,No,Weekly
1202,27,Male,Illinois,Summer,No,Fortnightly
1203,48,Male,Maryland,Spring,No,Every 3 Months
1204,40,Male,Minnesota,Winter,No,Annually
1205,67,Male,Florida,Spring,No,Every 3 Months
1206,52,Male,California,Spring,No,Fortnightly
1207,22,Male,Mississippi,Fall,No,Every 3 Months
1208,62,Male,Washington,Summer,No,Every 3 Months
1209,20,Male,Wisconsin,Winter,No,Annually
1210,41,Male,Pennsylvania,Winter,No,Monthly
1211,34,Male,Missouri,Fall,No,Quarterly
1212,23,Male,Oklahoma,Spring,No,Every 3 Months
1213,32,Male,Pennsylvania,Summer,No,Weekly
1214,68,Male,Kentucky,Spring,No,Every 3 Months
1215,30,Male,Vermont,Fall,No,Every 3 Months
1216,66,Male,Oregon,Winter,No,Every 3 Months
1217,62,Male,Utah,Summer,No,Every 3 Months
1218,50,Male,Nebraska,Fall,No,Every 3 Months
1219,55,Male,Pennsylvania,Spring,No,Every 3 Months
1220,19,Male,Vermont,Winter,No,Bi-Weekly
1221,67,Male,Kentucky,Winter,No,Quarterly
1222,18,Male,Iowa,Winter,No,Quarterly
1223,58,Male,Indiana,Fall,No,Annually
1224,69,Male,Kansas,Winter,No,Weekly
1225,62,Male,Illinois,Summer,No,Weekly
1226,28,Male,North Carolina,Fall,No,Weekly
1227,53,Male,Ohio,Fall,No,Bi-Weekly
1228,27,Male,Illinois,Spring,No,Bi-Weekly
1229,55,Male,Indiana,Winter,No,Annually
1230,34,Male,Kansas,Winter,No,Annually
1231,25,Male,Illinois,Spring,No,Monthly
1232,66,Male,Pennsylvania,Spring,No,Fortnightly
1233,57,Male,New York,Summer,No,Every 3 Months
1234,46,Male,Utah,Winter,No,Every 3 Months
1235,38,Male,New Jersey,Fall,No,Bi-Weekly
1236,23,Male,Idaho,Spring,No,Every 3 Months
1237,42,Male,New Mexico,Summer,No,Every 3 Months
1238,25,Male,Michigan,Spring,No,Quarterly
1239,55,Male,Wyoming,Winter,No,Fortnightly
1240,62,Male,New Jersey,Spring,No,Every 3 Months
1241,41,Male,New Jersey,Winter,No,Annually
1242,58,Male,Hawaii,Winter,No,Weekly
1243,56,Male,Nevada,Summer,No,Quarterly
1244,25,Male,New Hampshire,Spring,No,Annually
1245,70,Male,Indiana,Summer,No,Monthly
1246,42,Male,New York,Fall,No,Weekly
1247,27,Male,Louisiana,Winter,No,Monthly
1248,65,Male,Virginia,Spring,No,Bi-Weekly
1249,62,Male,Wisconsin,Winter,No,Annually
1250,62,Male,Oregon,Winter,No,Fortnightly
1251,52,Male,New Hampshire,Winter,No,Monthly
1252,56,Male,Indiana,Spring,No,Monthly
1253,28,Male,Massachusetts,Fall,No,Quarterly
1254,39,Male,Montana,Winter,No,Annually
1255,54,Male,California,Spring,No,Bi-Weekly
1256,30,Male,Indiana,Fall,No,Fortnightly
1257,45,Male,West Virginia,Winter,No,Fortnightly
1258,68,Male,Minnesota,Spring,No,Every 3 Months
1259,47,Male,Ohio,Spring,No,Every 3 Months
1260,68,Male,Minnesota,Fall,No,Monthly
1261,63,Male,Virginia,Spring,No,Quarterly
1262,20,Male,Connecticut,Summer,No,Fortnightly
1263,29,Male,Tennessee,Winter,No,Monthly
1264,41,Male,Delaware,Winter,No,Bi-Weekly
1265,52,Male,Vermont,Winter,No,Bi-Weekly
1266,32,Male,Louisiana,Spring,No,Weekly
1267,20,Male,North Dakota,Fall,No,Every 3 Months
1268,47,Male,Oregon,Spring,No,Weekly
1269,23,Male,Idaho,Winter,No,Bi-Weekly
1270,43,Male,Vermont,Spring,No,Quarterly
1271,67,Male,West Virginia,Fall,No,Annually
1272,70,Male,Kentucky,Spring,No,Annually
1273,35,Male,Wisconsin,Winter,No,Monthly
1274,41,Male,Mississippi,Spring,No,Every 3 Months
1275,54,Male,Missouri,Spring,No,Quarterly
1276,55,Male,Arkansas,Fall,No,Monthly
1277,51,Male,Wyoming,Spring,No,Weekly
1278,19,Male,Rhode Island,Spring,No,Quarterly
1279,28,Male,Utah,Fall,No,Fortnightly
1280,63,Male,Maryland,Fall,No,Annually
1281,30,Male,Georgia,Winter,No,Every 3 Months
1282,29,Male,New Jersey,Spring,No,Bi-Weekly
1283,24,Male,New Hampshire,Winter,No,Monthly
1284,69,Male,Oregon,Winter,No,Every 3 Months
1285,65,Male,Arkansas,Spring,No,Fortnightly
1286,64,Male,North Carolina,Fall,No,Fortnightly
1287,40,Male,West Virginia,Winter,No,Fortnightly
1288,24,Male,Utah,Winter,No,Monthly
1289,66,Male,South Dakota,Winter,No,Bi-Weekly
1290,35,Male,New Hampshire,Fall,No,Weekly
1291,67,Male,Maryland,Spring,No,Annually
1292,69,Male,South Dakota,Spring,No,Fortnightly
1293,26,Male,Kentucky,Summer,No,Annually
1294,23,Male,Florida,Fall,No,Annually
1295,27,Male,Texas,Summer,No,Every 3 Months
1296,30,Male,New Mexico,Fall,No,Weekly
1297,48,Male,South Dakota,Spring,No,Bi-Weekly
1298,44,Male,New Jersey,Summer,No,Annually
1299,29,Male,Indiana,Summer,No,Fortnightly
1300,29,Male,Louisiana,Fall,No,Bi-Weekly
1301,67,Male,West Virginia,Spring,No,Every 3 Months
1302,42,Male,Maine,Fall,No,Weekly
1303,23,Male,Idaho,Fall,No,Monthly
1304,34,Male,New York,Summer,No,Annually
1305,64,Male,Montana,Spring,No,Every 3 Months
1306,31,Male,Mississippi,Spring,No,Every 3 Months
1307,54,Male,Alaska,Winter,No,Annually
1308,23,Male,Missouri,Summer,No,Annually
1309,59,Male,Rhode Island,Summer,No,Every 3 Months
1310,32,Male,Hawaii,Summer,No,Quarterly
1311,43,Male,South Carolina,Winter,No,Every 3 Months
1312,32,Male,Tennessee,Fall,No,Annually
1313,66,Male,Missouri,Winter,No,Monthly
1314,70,Male,Missouri,Summer,No,Bi-Weekly
1315,42,Male,Missouri,Summer,No,Annually
1316,56,Male,Mississippi,Spring,No,Quarterly
1317,28,Male,Arkansas,Spring,No,Bi-Weekly
1318,28,Male,Kentucky,Spring,No,Monthly
1319,52,Male,Connecticut,Spring,No,Bi-Weekly
1320,65,Male,Oklahoma,Spring,No,Weekly
1321,56,Male,California,Fall,No,Annually
1322,59,Male,Missouri,Winter,No,Every 3 Months
1323,23,Male,Washington,Winter,No,Quarterly
1324,58,Male,New York,Spring,No,Every 3 Months
1325,39,Male,Indiana,Summer,No,Fortnightly
1326,28,Male,Oregon,Summer,No,Monthly
1327,40,Male,Texas,Spring,No,Monthly
1328,52,Male,Florida,Winter,No,Weekly
1329,37,Male,Rhode Island,Winter,No,Weekly
1330,70,Male,Texas,Fall,No,Every 3 Months
1331,30,Male,Vermont,Fall,No,Bi-Weekly
1332,38,Male,Maryland,Spring,No,Bi-Weekly
1333,66,Male,Alaska,Spring,No,Quarterly
1334,29,Male,Idaho,Winter,No,Quarterly
1335,46,Male,West Virginia,Spring,No,Monthly
1336,56,Male,Nevada,Fall,No,Weekly
1337,23,Male,Oregon,Spring,No,Fortnightly
1338,37,Male,Tennessee,Spring,No,Bi-Weekly
1339,56,Male,Alabama,Winter,No,Fortnightly
1340,36,Male,Indiana,Winter,No,Every 3 Months
1341,40,Male,Idaho,Fall,No,Every 3 Months
1342,26,Male,Rhode Island,Fall,No,Quarterly
1343,57,Male,Arizona,Summer,No,Monthly
1344,68,Male,Florida,Spring,No,Monthly
1345,56,Male,New York,Fall,No,Annually
1346,40,Male,Nebraska,Fall,No,Weekly
1347,44,Male,Mississippi,Winter,No,Bi-Weekly
1348,44,Male,Vermont,Summer,No,Monthly
1349,19,Male,Nebraska,Spring,No,Fortnightly
1350,21,Male,South Carolina,Spring,No,Bi-Weekly
1351,31,Male,Delaware,Fall,No,Every 3 Months
1352,30,Male,Vermont,Summer,No,Quarterly
1353,65,Male,Indiana,Spring,No,Bi-Weekly
1354,39,Male,Oregon,Winter,No,Every 3 Months
1355,64,Male,Maryland,Spring,No,Quarterly
1356,59,Male,Florida,Summer,No,Bi-Weekly
1357,49,Male,Indiana,Spring,No,Annually
1358,24,Male,Texas,Summer,No,Quarterly
1359,19,Male,Nebraska,Spring,No,Every 3 Months
1360,27,Male,North Carolina,Winter,No,Fortnightly
1361,56,Male,Alabama,Fall,No,Annually
1362,49,Male,Alabama,Fall,No,Monthly
1363,41,Male,Colorado,Fall,No,Weekly
1364,36,Male,Wisconsin,Summer,No,Quarterly
1365,68,Male,Delaware,Fall,No,Every 3 Months
1366,28,Male,Indiana,Winter,No,Fortnightly
1367,45,Male,Iowa,Fall,No,Fortnightly
1368,60,Male,Iowa,Fall,No,Quarterly
1369,21,Male,Wisconsin,Summer,No,Weekly
1370,32,Male,Iowa,Winter,No,Fortnightly
1371,27,Male,Montana,Summer,No,Every 3 Months
1372,40,Male,Mississippi,Spring,No,Monthly
1373,64,Male,Michigan,Fall,No,Bi-Weekly
1374,18,Male,Virginia,Winter,No,Quarterly
1375,22,Male,New York,Fall,No,Quarterly
1376,42,Male,Maine,Spring,No,Annually
1377,57,Male,New Jersey,Spring,No,Annually
1378,33,Male,Maryland,Spring,No,Monthly
1379,37,Male,Kentucky,Fall,No,Weekly
1380,21,Male,Minnesota,Fall,No,Bi-Weekly
1381,51,Male,Massachusetts,Winter,No,Fortnightly
1382,30,Male,Illinois,Winter,No,Quarterly
1383,68,Male,Michigan,Winter,No,Quarterly
1384,36,Male,Wisconsin,Spring,No,Monthly
1385,46,Male,Alaska,Fall,No,Weekly
1386,41,Male,Mississippi,Fall,No,Bi-Weekly
1387,68,Male,Oregon,Fall,No,Quarterly
1388,21,Male,Maryland,Winter,No,Monthly
1389,62,Male,Arkansas,Spring,No,Quarterly
1390,59,Male,Illinois,Fall,No,Fortnightly
1391,25,Male,Arkansas,Summer,No,Weekly
1392,53,Male,Mississippi,Winter,No,Annually
1393,31,Male,Arkansas,Spring,No,Every 3 Months
1394,46,Male,Idaho,Spring,No,Fortnightly
1395,26,Male,Iowa,Fall,No,Weekly
1396,47,Male,West Virginia,Spring,No,Bi-Weekly
1397,37,Male,Wisconsin,Winter,No,Monthly
1398,55,Male,Massachusetts,Summer,No,Annually
1399,30,Male,Texas,Summer,No,Weekly
1400,19,Male,Nebraska,Winter,No,Annually
1401,36,Male,Nevada,Fall,No,Every 3 Months
1402,23,Male,Indiana,Fall,No,Weekly
1403,62,Male,North Dakota,Summer,No,Monthly
1404,26,Male,Georgia,Spring,No,Bi-Weekly
1405,36,Male,New Mexico,Winter,No,Weekly
1406,33,Male,New Hampshire,Winter,No,Monthly
1407,32,Male,Washington,Spring,No,Monthly
1408,56,Male,Nevada,Spring,No,Annually
1409,58,Male,Maine,Winter,No,Weekly
1410,34,Male,Idaho,Spring,No,Fortnightly
1411,61,Male,Tennessee,Summer,No,Annually
1412,48,Male,Louisiana,Summer,No,Quarterly
1413,25,Male,Michigan,Summer,No,Annually
1414,51,Male,New Hampshire,Fall,No,Quarterly
1415,29,Male,Minnesota,Summer,No,Bi-Weekly
1416,54,Male,Illinois,Winter,No,Every 3 Months
1417,48,Male,Idaho,Summer,No,Quarterly
1418,62,Male,Montana,Spring,No,Fortnightly
1419,18,Male,Alabama,Summer,No,Every 3 Months
1420,43,Male,Montana,Summer,No,Quarterly
1421,22,Male,California,Summer,No,Every 3 Months
1422,68,Male,Pennsylvania,Spring,No,Fortnightly
1423,44,Male,Texas,Fall,No,Bi-Weekly
1424,51,Male,Michigan,Fall,No,Every 3 Months
1425,66,Male,Connecticut,Fall,No,Every 3 Months
1426,59,Male,Wyoming,Winter,No,Annually
1427,60,Male,Michigan,Summer,No,Every 3 Months
1428,31,Male,South Dakota,Summer,No,Annually
1429,20,Male,North Dakota,Summer,No,Quarterly
1430,24,Male,Maryland,Fall,No,Every 3 Months
1431,48,Male,Michigan,Summer,No,Fortnightly
1432,39,Male,South Dakota,Fall,No,Quarterly
1433,34,Male,Florida,Winter,No,Quarterly
1434,70,Male,Minnesota,Winter,No,Weekly
1435,59,Male,New York,Summer,No,Bi-Weekly
1436,45,Male,Oregon,Fall,No,Weekly
1437,35,Male,Minnesota,Winter,No,Fortnightly
1438,69,Male,Montana,Winter,No,Annually
1439,58,Male,Washington,Spring,No,Monthly
1440,25,Male,New Mexico,Summer,No,Fortnightly
1441,27,Male,Arizona,Spring,No,Monthly
1442,34,Male,Nebraska,Summer,No,Every 3 Months
1443,53,Male,Idaho,Spring,No,Annually
1444,58,Male,Idaho,Fall,No,Monthly
1445,32,Male,Vermont,Fall,No,Quarterly
1446,64,Male,Arkansas,Fall,No,Annually
1447,63,Male,Wyoming,Summer,No,Quarterly
1448,23,Male,New Mexico,Summer,No,Monthly
1449,64,Male,West Virginia,Summer,No,Every 3 Months
1450,18,Male,New York,Winter,No,Every 3 Months
1451,25,Male,Illinois,Winter,No,Quarterly
1452,54,Male,Utah,Fall,No,Quarterly
1453,60,Male,Colorado,Spring,No,Quarterly
1454,36,Male,Virginia,Winter,No,Fortnightly
1455,66,Male,Georgia,Winter,No,Annually
1456,60,Male,Alabama,Fall,No,Every 3 Months
1457,59,Male,Montana,Spring,No,Every 3 Months
1458,58,Male,Pennsylvania,Spring,No,Fortnightly
1459,35,Male,Missouri,Spring,No,Weekly
1460,20,Male,Maine,Winter,No,Fortnightly
1461,70,Male,Pennsylvania,Fall,No,Bi-Weekly
1462,54,Male,Oregon,Summer,No,Quarterly
1463,38,Male,Utah,Summer,No,Quarterly
1464,54,Male,Oklahoma,Summer,No,Monthly
1465,33,Male,Montana,Winter,No,Quarterly
1466,46,Male,Nebraska,Winter,No,Bi-Weekly
1467,58,Male,Alabama,Summer,No,Annually
1468,30,Male,Ohio,Winter,No,Fortnightly
1469,42,Male,Arkansas,Fall,No,Fortnightly
1470,28,Male,Mississippi,Winter,No,Every 3 Months
1471,43,Male,California,Spring,No,Every 3 Months
1472,31,Male,Alaska,Spring,No,Every 3 Months
1473,39,Male,Indiana,Spring,No,Weekly
1474,69,Male,Wisconsin,Fall,No,Every 3 Months
1475,31,Male,New Jersey,Fall,No,Monthly
1476,44,Male,Rhode Island,Spring,No,Monthly
1477,39,Male,Wyoming,Fall,No,Monthly
1478,24,Male,Oregon,Summer,No,Every 3 Months
1479,28,Male,Washington,Summer,No,Bi-Weekly
1480,48,Male,Washington,Spring,No,Weekly
1481,39,Male,New Hampshire,Fall,No,Quarterly
1482,64,Male,Maryland,Spring,No,Quarterly
1483,28,Male,Wisconsin,Spring,No,Weekly
1484,39,Male,Massachusetts,Summer,No,Bi-Weekly
1485,49,Male,Nebraska,Summer,No,Every 3 Months
1486,22,Male,Nebraska,Spring,No,Fortnightly
1487,25,Male,Idaho,Spring,No,Every 3 Months
1488,40,Male,Arizona,Summer,No,Annually
1489,23,Male,Hawaii,Winter,No,Weekly
1490,24,Male,Missouri,Summer,No,Quarterly
1491,66,Male,Louisiana,Spring,No,Bi-Weekly
1492,27,Male,Arkansas,Summer,No,Quarterly
1493,62,Male,North Carolina,Summer,No,Quarterly
1494,70,Male,North Dakota,Fall,No,Quarterly
1495,43,Male,Montana,Spring,No,Fortnightly
1496,45,Male,Rhode Island,Winter,No,Weekly
1497,63,Male,Idaho,Winter,No,Bi-Weekly
1498,69,Male,Michigan,Spring,No,Every 3 Months
1499,59,Male,Illinois,Summer,No,Fortnightly
1500,19,Male,Georgia,Fall,No,Every 3 Months
1501,63,Male,Alabama,Summer,No,Monthly
1502,37,Male,Alaska,Spring,No,Every 3 Months
1503,37,Male,Massachusetts,Summer,No,Fortnightly
1504,50,Male,Michigan,Fall,No,Quarterly
1505,60,Male,Alaska,Winter,No,Monthly
1506,46,Male,North Dakota,Summer,No,Monthly
1507,35,Male,South Carolina,Fall,No,Quarterly
1508,66,Male,Pennsylvania,Winter,No,Annually
1509,35,Male,Colorado,Spring,No,Every 3 Months
1510,20,Male,New Hampshire,Summer,No,Annually
1511,55,Male,Maryland,Fall,No,Annually
1512,34,Male,Georgia,Winter,No,Weekly
1513,60,Male,Wisconsin,Winter,No,Bi-Weekly
1514,22,Male,Texas,Spring,No,Monthly
1515,26,Male,Utah,Winter,No,Weekly
1516,39,Male,Indiana,Fall,No,Weekly
1517,20,Male,Nevada,Winter,No,Bi-Weekly
1518,57,Male,New Hampshire,Spring,No,Quarterly
1519,68,Male,New York,Winter,No,Fortnightly
1520,50,Male,Texas,Fall,No,Weekly
1521,21,Male,Iowa,Summer,No,Quarterly
1522,29,Male,Washington,Summer,No,Weekly
1523,38,Male,Tennessee,Spring,No,Monthly
1524,54,Male,Georgia,Summer,No,Annually
1525,22,Male,Massachusetts,Summer,No,Bi-Weekly
1526,29,Male,Oregon,Winter,No,Fortnightly
1527,41,Male,Oklahoma,Summer,No,Monthly
1528,26,Male,Wisconsin,Fall,No,Fortnightly
1529,69,Male,Oregon,Spring,No,Bi-Weekly
1530,20,Male,Georgia,Winter,No,Bi-Weekly
1531,59,Male,New Mexico,Spring,No,Quarterly
1532,63,Male,Mississippi,Spring,No,Bi-Weekly
1533,68,Male,Wisconsin,Winter,No,Every 3 Months
1534,50,Male,New Hampshire,Summer,No,Quarterly
1535,55,Male,Wyoming,Summer,No,Fortnightly
1536,36,Male,West Virginia,Fall,No,Monthly
1537,18,Male,Michigan,Summer,No,Quarterly
1538,68,Male,Alaska,Spring,No,Annually
1539,56,Male,Illinois,Fall,No,Bi-Weekly
1540,32,Male,Hawaii,Spring,No,Every 3 Months
1541,28,Male,Colorado,Winter,No,Monthly
1542,24,Male,Illinois,Winter,No,Bi-Weekly
1543,59,Male,Hawaii,Winter,No,Weekly
1544,56,Male,Wisconsin,Fall,No,Annually
1545,30,Male,Arkansas,Spring,No,Bi-Weekly
1546,48,Male,Delaware,Winter,No,Annually
1547,60,Male,Oregon,Summer,No,Annually
1548,46,Male,South Carolina,Summer,No,Quarterly
1549,69,Male,Maryland,Summer,No,Weekly
1550,19,Male,Kansas,Spring,No,Every 3 Months
1551,66,Male,Arkansas,Summer,No,Quarterly
1552,64,Male,Minnesota,Summer,No,Monthly
1553,54,Male,New Mexico,Spring,No,Monthly
1554,27,Male,Delaware,Spring,No,Quarterly
1555,64,Male,Utah,Winter,No,Bi-Weekly
1556,43,Male,Ohio,Winter,No,Quarterly
1557,43,Male,Alabama,Fall,No,Quarterly
1558,27,Male,South Dakota,Fall,No,Quarterly
1559,35,Male,New Mexico,Fall,No,Every 3 Months
1560,43,Male,Oregon,Fall,No,Fortnightly
1561,57,Male,Oregon,Winter,No,Weekly
1562,50,Male,Mississippi,Summer,No,Quarterly
1563,37,Male,Alabama,Winter,No,Bi-Weekly
1564,68,Male,Kansas,Fall,No,Weekly
1565,22,Male,California,Summer,No,Every 3 Months
1566,58,Male,Idaho,Fall,No,Annually
1567,48,Male,Wyoming,Winter,No,Bi-Weekly
1568,30,Male,Minnesota,Spring,No,Monthly
1569,51,Male,Washington,Spring,No,Monthly
1570,20,Male,Hawaii,Summer,No,Weekly
1571,30,Male,Missouri,Winter,No,Every 3 Months
1572,28,Male,Colorado,Winter,No,Fortnightly
1573,37,Male,Washington,Summer,No,Monthly
1574,36,Male,North Dakota,Summer,No,Weekly
1575,18,Male,Minnesota,Spring,No,Bi-Weekly
1576,52,Male,California,Spring,No,Fortnightly
1577,56,Male,Michigan,Spring,No,Monthly
1578,68,Male,Delaware,Spring,No,Fortnightly
1579,62,Male,California,Winter,No,Quarterly
1580,35,Male,Oklahoma,Summer,No,Monthly
1581,65,Male,North Dakota,Summer,No,Annually
1582,69,Male,Ohio,Fall,No,Quarterly
1583,28,Male,Hawaii,Spring,No,Monthly
1584,37,Male,Maryland,Summer,No,Annually
1585,41,Male,Hawaii,Spring,No,Quarterly
1586,37,Male,Alabama,Fall,No,Fortnightly
1587,25,Male,Oklahoma,Fall,No,Weekly
1588,41,Male,Alabama,Summer,No,Fortnightly
